,fl_date,mkt_carrier,mkt_carrier_fl_num,origin,dest,predicted_delay
6702,2020-01-01,WN,4466,LAX,DEN,109.88391285616358
6703,2020-01-01,WN,5340,LAX,DEN,10.568791529169498
6704,2020-01-01,WN,6069,LAX,DEN,20.40156345768818
6705,2020-01-01,AA,6087,LAX,DEN,20.154911320500066
6706,2020-01-01,AA,6092,LAX,DEN,22.86114813239753
6707,2020-01-01,F9,406,LAX,DEN,24.474387030468066
6708,2020-01-01,F9,402,LAX,DEN,49.54432171177077
6709,2020-01-01,F9,404,LAX,DEN,13.589943953319155
6710,2020-01-01,DL,2630,LAX,DEN,13.00892320455995
6711,2020-01-01,UA,489,LAX,DEN,19.262951647862756
6751,2020-01-01,UA,1864,MSP,DEN,1.7149374559076775
6752,2020-01-01,DL,1347,MSP,DEN,4.094423891456999
6753,2020-01-01,DL,1708,MSP,DEN,3.9904079803693135
6754,2020-01-01,DL,1779,MSP,DEN,7.24896369467194
6755,2020-01-01,UA,3425,MSP,DEN,-1.873170110486604
6756,2020-01-01,WN,1761,MSP,DEN,4.525874916103974
6757,2020-01-01,WN,4174,MSP,DEN,1.1329914128346161
6758,2020-01-01,WN,6299,MSP,DEN,7.14738110531695
6759,2020-01-01,F9,461,MSP,DEN,-5.912268274355422
6760,2020-01-01,F9,459,MSP,DEN,-1.6908635913481525
6761,2020-01-01,DL,2759,MSP,DEN,0.8963111327159606
6762,2020-01-01,UA,1114,MSP,DEN,0.8849859970383825
6763,2020-01-01,UA,697,MSP,DEN,3.244868246879838
6768,2020-01-01,UA,2269,LAS,DEN,1.1234825250639582
6769,2020-01-01,NK,906,LAS,DEN,5.362946487724868
6770,2020-01-01,WN,4140,LAS,DEN,11.109364893794007
6771,2020-01-01,WN,4198,LAS,DEN,5.962651128847356
6772,2020-01-01,WN,5326,LAS,DEN,1.2718211369400665
6773,2020-01-01,WN,5481,LAS,DEN,3.043488429300116
6774,2020-01-01,WN,6188,LAS,DEN,1.1791262830376659
6775,2020-01-01,WN,6366,LAS,DEN,5.784675673169151
6776,2020-01-01,WN,6468,LAS,DEN,3.0947521434953695
6777,2020-01-01,WN,6732,LAS,DEN,10.878073888922389
6778,2020-01-01,F9,778,LAS,DEN,-1.263132837739902
6779,2020-01-01,F9,770,LAS,DEN,-4.564651240954545
6780,2020-01-01,F9,772,LAS,DEN,-0.4335943041011507
6781,2020-01-01,F9,776,LAS,DEN,-1.493661515526958
6782,2020-01-01,F9,774,LAS,DEN,-1.4743495444117207
6783,2020-01-01,UA,1260,LAS,DEN,3.3705560459187427
6784,2020-01-01,UA,764,LAS,DEN,1.5316344097988661
6785,2020-01-01,UA,559,LAS,DEN,4.73290033774474
6786,2020-01-01,UA,492,LAS,DEN,0.4570923167354466
6789,2020-01-01,UA,2429,EWR,DEN,0.5643183201781681
6790,2020-01-01,UA,2217,EWR,DEN,0.3847743813607705
6791,2020-01-01,UA,2121,EWR,DEN,2.198010950440886
6792,2020-01-01,UA,2041,EWR,DEN,2.0587786107060975
6793,2020-01-01,UA,1936,EWR,DEN,6.144694059889463
6794,2020-01-01,UA,1286,EWR,DEN,2.501035447309412
6795,2020-01-01,UA,485,EWR,DEN,1.528974810124318
6796,2020-01-01,UA,282,EWR,DEN,2.5667863210952997
6797,2020-01-01,NK,1851,MCO,DEN,10.906034507225451
6798,2020-01-01,UA,2370,MCO,DEN,3.9933882551116966
6799,2020-01-01,UA,2364,MCO,DEN,4.5104213795485535
6800,2020-01-01,UA,2064,MCO,DEN,3.9480168854414304
6801,2020-01-01,WN,3251,MCO,DEN,8.160202179653568
6802,2020-01-01,WN,4099,MCO,DEN,5.966381805454457
6803,2020-01-01,WN,5376,MCO,DEN,3.919570275412204
6804,2020-01-01,F9,679,MCO,DEN,-4.461190203729006
6805,2020-01-01,F9,681,MCO,DEN,-0.35606212960649714
6806,2020-01-01,UA,749,MCO,DEN,7.525643583193161
6807,2020-01-01,UA,206,MCO,DEN,4.967963545909674
7813,2020-01-01,WN,3022,PHX,LAS,9.952538494603628
7814,2020-01-01,WN,3951,PHX,LAS,17.687439443938807
7815,2020-01-01,WN,4044,PHX,LAS,10.658040304388045
7816,2020-01-01,WN,4860,PHX,LAS,9.893799233197903
7817,2020-01-01,WN,5648,PHX,LAS,60.14471792325831
7818,2020-01-01,WN,5828,PHX,LAS,18.778159722124908
7819,2020-01-01,WN,6355,PHX,LAS,17.52273136083952
7820,2020-01-01,WN,6563,PHX,LAS,68.50104834299731
7821,2020-01-01,AA,711,PHX,LAS,9.636339009615787
7822,2020-01-01,AA,777,PHX,LAS,67.61705222965502
7823,2020-01-01,AA,2063,PHX,LAS,20.96969869613163
7824,2020-01-01,AA,2106,PHX,LAS,14.355681474687184
7825,2020-01-01,F9,2151,PHX,LAS,57.43252595924105
7826,2020-01-01,F9,2153,PHX,LAS,9.343833673373522
7827,2020-01-01,F9,2149,PHX,LAS,76.82408200000131
7829,2020-01-01,AA,425,PHX,LAS,14.93221296055448
7863,2020-01-01,WN,5006,SEA,LAS,-1.5346233907854099
7864,2020-01-01,NK,1068,SEA,LAS,2.9234065122065624
7865,2020-01-01,NK,292,SEA,LAS,1.7615850985038708
7866,2020-01-01,NK,719,SEA,LAS,1.6040346471209137
7867,2020-01-01,DL,1398,SEA,LAS,4.4208476042365055
7868,2020-01-01,AS,626,SEA,LAS,-3.0373036418133528
7869,2020-01-01,AS,640,SEA,LAS,-0.26433920727893556
7870,2020-01-01,AS,1120,SEA,LAS,2.303266783774848
7871,2020-01-01,AS,1588,SEA,LAS,1.750240525872023
7872,2020-01-01,AS,1630,SEA,LAS,3.7667126448883117
7873,2020-01-01,AS,1636,SEA,LAS,4.394383817868687
7874,2020-01-01,AS,1688,SEA,LAS,-0.13131451891428703
7875,2020-01-01,AS,1977,SEA,LAS,4.194947119875568
7876,2020-01-01,DL,2414,SEA,LAS,3.4458474794716363
7877,2020-01-01,DL,2793,SEA,LAS,1.6916787657059495
7878,2020-01-01,WN,2352,SFO,LAS,8.767263677494036
7879,2020-01-01,WN,4908,SFO,LAS,4.443254028184133
7880,2020-01-01,WN,4961,SFO,LAS,5.565769549138022
7881,2020-01-01,WN,5408,SFO,LAS,13.50494220151693
7882,2020-01-01,WN,5888,SFO,LAS,-1.0425994251871131
7883,2020-01-01,UA,2391,SFO,LAS,4.906758888923043
7884,2020-01-01,UA,2366,SFO,LAS,12.034856258762133
7885,2020-01-01,UA,2341,SFO,LAS,2.42757663053707
7886,2020-01-01,UA,2068,SFO,LAS,11.67308815545345
7887,2020-01-01,F9,2146,SFO,LAS,-2.536447270148531
7888,2020-01-01,AS,726,SFO,LAS,5.5199336974896696
7889,2020-01-01,AS,1106,SFO,LAS,6.035559284879619
7890,2020-01-01,AS,1900,SFO,LAS,12.292792979551237
7891,2020-01-01,AS,1902,SFO,LAS,13.050792075472083
7892,2020-01-01,AS,1904,SFO,LAS,9.029625262227972
7893,2020-01-01,AS,1908,SFO,LAS,5.306333515615302
7894,2020-01-01,AS,1916,SFO,LAS,-1.8012270227487253
7895,2020-01-01,AS,1934,SFO,LAS,4.215116157283105
7896,2020-01-01,UA,1062,SFO,LAS,3.1848147658724586
7897,2020-01-01,UA,681,SFO,LAS,-2.2419740547330056
7898,2020-01-01,UA,358,SFO,LAS,6.619367565343899
7952,2020-01-01,AA,168,ORD,LAS,1.427166399544512
7953,2020-01-01,UA,2395,ORD,LAS,1.8855383196849258
7954,2020-01-01,UA,2133,ORD,LAS,5.556221365292423
7955,2020-01-01,NK,245,ORD,LAS,2.7032835243529063
7956,2020-01-01,NK,357,ORD,LAS,1.685307903818006
7957,2020-01-01,NK,457,ORD,LAS,7.260971143311799
7964,2020-01-01,F9,1419,ORD,LAS,0.855268382807349
7965,2020-01-01,AA,2456,ORD,LAS,5.123948853729741
7966,2020-01-01,AA,2464,ORD,LAS,0.46253750163120455
7967,2020-01-01,AA,2465,ORD,LAS,-1.1234712397323896
7968,2020-01-01,UA,599,ORD,LAS,5.513733903315468
7969,2020-01-01,UA,519,ORD,LAS,1.5116331502215965
7977,2020-01-01,AA,110,CLT,LAS,-0.2749478296885006
7978,2020-01-01,AA,1895,CLT,LAS,2.2014982855765264
7979,2020-01-01,AA,624,CLT,LAS,-1.727728511899003
7980,2020-01-01,AA,627,CLT,LAS,-1.3674513671568136
7981,2020-01-01,AA,638,CLT,LAS,6.451337133148417
7982,2020-01-01,F9,2147,CLT,LAS,-5.840543345319795
7983,2020-01-01,NK,193,IAH,LAS,3.1106860303750166
7984,2020-01-01,NK,199,IAH,LAS,1.7232939978762616
7985,2020-01-01,UA,2086,IAH,LAS,0.25086892355557344
7986,2020-01-01,UA,1765,IAH,LAS,5.334519051721011
7992,2020-01-01,UA,1505,IAH,LAS,-0.14661642893976912
7993,2020-01-01,UA,1046,IAH,LAS,5.541435337670276
7994,2020-01-01,UA,1044,IAH,LAS,0.08593035117456026
7995,2020-01-01,UA,462,IAH,LAS,3.7647045399694354
7996,2020-01-01,UA,423,IAH,LAS,2.120554489056803
8008,2020-01-01,NK,805,ATL,LAS,6.810562001528682
8009,2020-01-01,NK,919,ATL,LAS,0.4656173451433469
8010,2020-01-01,DL,1402,ATL,LAS,3.852325236145381
8011,2020-01-01,DL,1922,ATL,LAS,4.634188708940397
8012,2020-01-01,DL,2137,ATL,LAS,1.4209026329473051
8013,2020-01-01,DL,2187,ATL,LAS,-2.444691294458064
8014,2020-01-01,WN,1089,ATL,LAS,1.6975886638661317
8015,2020-01-01,WN,2151,ATL,LAS,-2.169050493756049
8016,2020-01-01,F9,809,ATL,LAS,1.0335456905631948
8017,2020-01-01,DL,2537,ATL,LAS,1.1723826640779798
8018,2020-01-01,DL,2558,ATL,LAS,3.500437301458321
8019,2020-01-01,DL,2916,ATL,LAS,3.568031021334937
8023,2020-01-01,NK,18,DTW,LAS,2.360739581217236
8024,2020-01-01,NK,111,DTW,LAS,-0.8155949857734069
8025,2020-01-01,NK,511,DTW,LAS,7.020897743030507
8026,2020-01-01,NK,711,DTW,LAS,2.126657643084797
8027,2020-01-01,DL,401,DTW,LAS,3.6509471471307764
8028,2020-01-01,DL,590,DTW,LAS,2.9202952961797455
8029,2020-01-01,DL,1554,DTW,LAS,0.44935783403364593
8030,2020-01-01,DL,1622,DTW,LAS,0.5387660247581085
8031,2020-01-01,F9,2131,DTW,LAS,-4.343226903301973
8096,2020-01-01,AS,2650,LAX,LAS,10.51483908684894
8097,2020-01-01,AA,772,LAX,LAS,100.7277353179314
8098,2020-01-01,DL,5728,LAX,LAS,9.916014160756008
8099,2020-01-01,DL,4148,LAX,LAS,6.702430359799447
8100,2020-01-01,UA,2365,LAX,LAS,12.578765896022695
8101,2020-01-01,UA,2048,LAX,LAS,11.710891801123314
8102,2020-01-01,UA,2017,LAX,LAS,1.9482376573895794
8103,2020-01-01,AA,1366,LAX,LAS,8.07299536873912
8104,2020-01-01,AA,1555,LAX,LAS,21.1860206958436
8105,2020-01-01,AA,2010,LAX,LAS,24.03689017958774
8106,2020-01-01,NK,562,LAX,LAS,0.8508068518067344
8107,2020-01-01,NK,720,LAX,LAS,16.096340385282733
8108,2020-01-01,DL,1174,LAX,LAS,8.407681859236352
8109,2020-01-01,DL,1352,LAX,LAS,22.100839533416515
8110,2020-01-01,DL,1470,LAX,LAS,10.740976683304757
8111,2020-01-01,WN,1651,LAX,LAS,5.718583307016961
8112,2020-01-01,WN,3374,LAX,LAS,21.819037926568193
8113,2020-01-01,WN,3686,LAX,LAS,25.01442843719049
8114,2020-01-01,WN,4657,LAX,LAS,12.562811102354349
8115,2020-01-01,WN,5718,LAX,LAS,24.17815157654478
8116,2020-01-01,WN,6505,LAX,LAS,25.202174319103552
8117,2020-01-01,WN,6637,LAX,LAS,12.23501353771139
8118,2020-01-01,WN,6660,LAX,LAS,111.1291694069088
8119,2020-01-01,AA,1763,LAX,LAS,24.520608454360627
8120,2020-01-01,AA,1779,LAX,LAS,11.825081797272672
8121,2020-01-01,AA,2785,LAX,LAS,11.710891801123314
8122,2020-01-01,F9,2164,LAX,LAS,24.577888445980083
8123,2020-01-01,F9,2162,LAX,LAS,6.2738986980659295
8124,2020-01-01,AS,451,LAX,LAS,2.4676703872371704
8125,2020-01-01,AS,484,LAX,LAS,24.45063324397285
8126,2020-01-01,AS,1480,LAX,LAS,12.273837563845785
8127,2020-01-01,AA,2307,LAX,LAS,9.922785986152833
8128,2020-01-01,UA,204,LAX,LAS,20.899607757247107
8145,2020-01-01,NK,169,MSP,LAS,1.35520304090948
8146,2020-01-01,NK,763,MSP,LAS,3.5862555265428204
8147,2020-01-01,DL,1136,MSP,LAS,4.499089693791918
8148,2020-01-01,DL,2605,MSP,LAS,2.8273057624104734
8149,2020-01-01,DL,2893,MSP,LAS,6.892599504957848
8153,2020-01-01,UA,2352,EWR,LAS,0.17756535274992427
8154,2020-01-01,UA,2138,EWR,LAS,5.79575222650262
8155,2020-01-01,UA,1596,EWR,LAS,0.7670184454873418
8156,2020-01-01,NK,993,EWR,LAS,1.9447158452453712
8157,2020-01-01,F9,2183,EWR,LAS,-10.210529806910937
8158,2020-01-01,UA,1199,EWR,LAS,4.149821904183678
8159,2020-01-01,NK,939,DEN,LAS,3.8238031376112933
8160,2020-01-01,WN,1989,DEN,LAS,8.777319373312917
8161,2020-01-01,WN,4593,DEN,LAS,3.5238022575950607
8162,2020-01-01,WN,4780,DEN,LAS,3.0355353439533186
8163,2020-01-01,WN,4990,DEN,LAS,0.8660652257880962
8164,2020-01-01,WN,5720,DEN,LAS,1.6070113257592158
8165,2020-01-01,WN,5859,DEN,LAS,3.289894956509619
8166,2020-01-01,WN,6220,DEN,LAS,6.841819551868681
8167,2020-01-01,WN,6246,DEN,LAS,4.435955695965327
8168,2020-01-01,F9,775,DEN,LAS,-3.0518435782672846
8169,2020-01-01,F9,773,DEN,LAS,-1.6645473109685676
8170,2020-01-01,F9,777,DEN,LAS,-3.228411810573251
8171,2020-01-01,F9,779,DEN,LAS,-3.75570084679662
8172,2020-01-01,F9,771,DEN,LAS,0.4791180296591231
8173,2020-01-01,UA,1005,DEN,LAS,0.016799473808301314
8174,2020-01-01,UA,813,DEN,LAS,2.321626470091172
8175,2020-01-01,UA,707,DEN,LAS,3.7389429018415017
8176,2020-01-01,UA,691,DEN,LAS,1.191710778569986
8177,2020-01-01,UA,448,DEN,LAS,0.9631387144284193
8178,2020-01-01,NK,735,MCO,LAS,4.369099758635015
8179,2020-01-01,WN,1816,MCO,LAS,4.249258606521986
8180,2020-01-01,WN,5141,MCO,LAS,5.587807197425189
8181,2020-01-01,F9,1103,MCO,LAS,-2.2245408500940353
8227,2020-01-01,WN,1674,PHX,LAX,11.497875836961141
8228,2020-01-01,WN,3466,PHX,LAX,17.301130280879644
8229,2020-01-01,WN,4657,PHX,LAX,17.27036911526346
8230,2020-01-01,WN,4743,PHX,LAX,9.444164130561873
8231,2020-01-01,WN,6251,PHX,LAX,52.73677870733679
8232,2020-01-01,WN,6409,PHX,LAX,17.837737475558132
8233,2020-01-01,AA,760,PHX,LAX,51.12883313820002
8234,2020-01-01,AA,820,PHX,LAX,13.789958477460459
8235,2020-01-01,DL,5687,PHX,LAX,20.128286040886124
8236,2020-01-01,DL,5699,PHX,LAX,44.995767733798004
8237,2020-01-01,DL,5743,PHX,LAX,50.689686655619134
8238,2020-01-01,AA,3196,PHX,LAX,47.37701065248088
8239,2020-01-01,UA,5389,PHX,LAX,1.6511032752555648
8240,2020-01-01,UA,5435,PHX,LAX,54.01292206116798
8241,2020-01-01,UA,5969,PHX,LAX,8.642177852744874
8242,2020-01-01,AA,347,PHX,LAX,20.124915525135965
8243,2020-01-01,AA,650,PHX,LAX,20.331634449254683
8244,2020-01-01,AA,2661,PHX,LAX,16.271877568391105
8245,2020-01-01,AA,445,PHX,LAX,45.71085335621651
8279,2020-01-01,UA,5703,SEA,LAX,-0.6323812270024118
8280,2020-01-01,UA,5752,SEA,LAX,-1.9693903600085303
8281,2020-01-01,UA,5782,SEA,LAX,-0.43777497323649905
8282,2020-01-01,DL,128,SEA,LAX,4.5655992387748565
8283,2020-01-01,DL,618,SEA,LAX,2.4109932843681694
8284,2020-01-01,DL,1078,SEA,LAX,0.39150889623167295
8285,2020-01-01,DL,1106,SEA,LAX,3.9227262700118093
8286,2020-01-01,DL,1907,SEA,LAX,-0.44243401318414977
8287,2020-01-01,AA,6048,SEA,LAX,2.6839355539424194
8288,2020-01-01,AA,6052,SEA,LAX,-4.366790777877263
8289,2020-01-01,AA,6054,SEA,LAX,-1.998277553858073
8290,2020-01-01,AA,6058,SEA,LAX,1.1098814378506319
8291,2020-01-01,AS,286,SEA,LAX,1.9614978592990218
8292,2020-01-01,AS,310,SEA,LAX,4.303078310123639
8293,2020-01-01,AS,370,SEA,LAX,2.980936425419534
8294,2020-01-01,AS,394,SEA,LAX,-0.15420233529205876
8295,2020-01-01,AS,404,SEA,LAX,2.4129055121252123
8296,2020-01-01,AS,416,SEA,LAX,3.0342347231624642
8297,2020-01-01,AS,442,SEA,LAX,-1.9312749531561422
8298,2020-01-01,AS,444,SEA,LAX,4.163698367187131
8299,2020-01-01,AS,454,SEA,LAX,5.169336820954816
8300,2020-01-01,AS,472,SEA,LAX,2.7262893513896613
8301,2020-01-01,AS,490,SEA,LAX,-3.036042534431077
8302,2020-01-01,AS,1052,SEA,LAX,3.25618568034622
8303,2020-01-01,AS,1778,SEA,LAX,-1.276306966438309
8304,2020-01-01,AS,1786,SEA,LAX,1.351690536109538
8305,2020-01-01,DL,2524,SEA,LAX,3.4213833013532446
8306,2020-01-01,WN,1879,SFO,LAX,0.17097587661661648
8307,2020-01-01,WN,3441,SFO,LAX,5.161407445470349
8308,2020-01-01,WN,3576,SFO,LAX,12.39520646465388
8309,2020-01-01,WN,4964,SFO,LAX,15.7635269621453
8310,2020-01-01,WN,4971,SFO,LAX,6.757588990617279
8311,2020-01-01,WN,4987,SFO,LAX,8.354132108449123
8312,2020-01-01,WN,4993,SFO,LAX,4.774672295024267
8313,2020-01-01,WN,4994,SFO,LAX,-0.6301549714247995
8314,2020-01-01,AS,2602,SFO,LAX,2.8843364563619134
8315,2020-01-01,AA,2892,SFO,LAX,6.08612617157013
8316,2020-01-01,AA,826,SFO,LAX,15.02927075796375
8317,2020-01-01,AA,1900,SFO,LAX,-1.4211487929771014
8318,2020-01-01,UA,2263,SFO,LAX,-1.2817036021247785
8319,2020-01-01,AA,324,SFO,LAX,11.320385667212804
8320,2020-01-01,AA,1095,SFO,LAX,-2.031209658682424
8321,2020-01-01,DL,1050,SFO,LAX,5.255654954346921
8322,2020-01-01,AA,6034,SFO,LAX,11.481579862378746
8323,2020-01-01,AA,6045,SFO,LAX,1.4886704855433208
8324,2020-01-01,AA,6081,SFO,LAX,3.048750320515761
8325,2020-01-01,AS,920,SFO,LAX,12.735873863921277
8326,2020-01-01,AS,1890,SFO,LAX,12.285405988522944
8327,2020-01-01,AS,1926,SFO,LAX,8.158971797911558
8328,2020-01-01,AS,1928,SFO,LAX,4.9662707400704855
8329,2020-01-01,AS,1932,SFO,LAX,4.579535589624404
8330,2020-01-01,AS,1938,SFO,LAX,-1.4854070719344443
8331,2020-01-01,AS,1940,SFO,LAX,-0.7965029792240859
8332,2020-01-01,AS,1946,SFO,LAX,15.351352400461481
8333,2020-01-01,AS,1972,SFO,LAX,8.755692827382195
8334,2020-01-01,AA,497,SFO,LAX,2.6905201347658396
8335,2020-01-01,DL,2313,SFO,LAX,16.172081485179056
8336,2020-01-01,DL,2600,SFO,LAX,6.02775100494198
8337,2020-01-01,DL,2803,SFO,LAX,-0.08884516344692507
8338,2020-01-01,UA,1248,SFO,LAX,3.0787018018904253
8339,2020-01-01,UA,653,SFO,LAX,15.141664267497474
8340,2020-01-01,UA,613,SFO,LAX,11.562335766996476
8341,2020-01-01,UA,257,SFO,LAX,7.696323679226829
8342,2020-01-01,UA,256,SFO,LAX,6.564016098636524
8343,2020-01-01,UA,229,SFO,LAX,1.879384803575052
8415,2020-01-01,AA,898,ORD,LAX,1.9723697018155673
8416,2020-01-01,AA,1029,ORD,LAX,5.147502940826015
8417,2020-01-01,UA,1836,ORD,LAX,2.2709450963005615
8418,2020-01-01,AA,245,ORD,LAX,4.728345402261413
8419,2020-01-01,AA,1375,ORD,LAX,1.7712064738576834
8420,2020-01-01,AA,1163,ORD,LAX,3.9133172015431104
8421,2020-01-01,NK,731,ORD,LAX,2.9825315887249677
8422,2020-01-01,NK,737,ORD,LAX,6.576123129494613
8429,2020-01-01,AA,2744,ORD,LAX,1.2566144003105904
8430,2020-01-01,AA,2786,ORD,LAX,8.52402827356392
8431,2020-01-01,AS,1245,ORD,LAX,-0.016417418768182798
8432,2020-01-01,AA,2611,ORD,LAX,1.733359480935535
8433,2020-01-01,AA,2715,ORD,LAX,-0.12948299593647355
8434,2020-01-01,AA,2364,ORD,LAX,0.3675126791678807
8435,2020-01-01,UA,1437,ORD,LAX,8.641527988206708
8436,2020-01-01,UA,1186,ORD,LAX,5.306529382229512
8437,2020-01-01,UA,1077,ORD,LAX,4.04145241511542
8438,2020-01-01,UA,592,ORD,LAX,0.9882339266306899
8439,2020-01-01,UA,566,ORD,LAX,1.393989009576454
8440,2020-01-01,UA,531,ORD,LAX,5.379989000371557
8441,2020-01-01,UA,411,ORD,LAX,0.027462791455269784
8442,2020-01-01,UA,369,ORD,LAX,0.5617410611659992
8472,2020-01-01,AA,707,CLT,LAX,-0.8246466367200753
8473,2020-01-01,AA,1925,CLT,LAX,3.834425824136086
8474,2020-01-01,AA,1364,CLT,LAX,2.191279600689078
8475,2020-01-01,AA,2044,CLT,LAX,-1.525678316440684
8476,2020-01-01,AA,1674,CLT,LAX,0.10440044067143311
8477,2020-01-01,AA,1721,CLT,LAX,-1.7135373109723429
8478,2020-01-01,AA,2604,CLT,LAX,0.06222651965868807
8479,2020-01-01,AA,2692,CLT,LAX,6.559831298425864
8480,2020-01-01,UA,2172,IAH,LAX,0.6126327565158448
8481,2020-01-01,UA,2144,IAH,LAX,1.2618457401924876
8482,2020-01-01,UA,1956,IAH,LAX,5.686843815292786
8483,2020-01-01,UA,1842,IAH,LAX,0.6228843318293733
8484,2020-01-01,UA,1813,IAH,LAX,5.580841087110344
8485,2020-01-01,UA,1777,IAH,LAX,1.922704293501658
8486,2020-01-01,UA,1616,IAH,LAX,1.378578702305415
8487,2020-01-01,UA,1564,IAH,LAX,1.8053646397162175
8488,2020-01-01,NK,217,IAH,LAX,1.4043562057603516
8489,2020-01-01,NK,327,IAH,LAX,2.806036347241522
8494,2020-01-01,AA,1638,IAH,LAX,1.1332888810155932
8495,2020-01-01,AA,6055,IAH,LAX,1.6584650891185473
8496,2020-01-01,AA,416,IAH,LAX,-0.1411815357099653
8497,2020-01-01,UA,1236,IAH,LAX,0.4545973633239154
8498,2020-01-01,UA,1169,IAH,LAX,1.4317353930867591
8499,2020-01-01,UA,1117,IAH,LAX,1.387135800543434
8523,2020-01-01,AA,890,ATL,LAX,0.6332022475832854
8524,2020-01-01,AA,1409,ATL,LAX,2.7650200575724866
8525,2020-01-01,NK,404,ATL,LAX,11.639873961359163
8526,2020-01-01,DL,876,ATL,LAX,1.0522387927593495
8527,2020-01-01,DL,950,ATL,LAX,7.779104949734386
8528,2020-01-01,DL,983,ATL,LAX,1.5110911169778938
8529,2020-01-01,DL,1220,ATL,LAX,3.22062678448991
8530,2020-01-01,DL,1267,ATL,LAX,6.305014372009497
8531,2020-01-01,DL,1323,ATL,LAX,3.314414038853037
8532,2020-01-01,DL,1410,ATL,LAX,0.5934715473231836
8533,2020-01-01,DL,1735,ATL,LAX,3.4511930931812187
8534,2020-01-01,DL,1944,ATL,LAX,3.5839545265101576
8535,2020-01-01,DL,2083,ATL,LAX,-1.6697054986452822
8536,2020-01-01,WN,4500,ATL,LAX,0.15525470632062363
8537,2020-01-01,WN,5846,ATL,LAX,-1.7841418309925368
8538,2020-01-01,AA,2737,ATL,LAX,6.665493158693196
8539,2020-01-01,AA,2328,ATL,LAX,0.6315998740059482
8547,2020-01-01,NK,706,DTW,LAX,2.5105759260068443
8548,2020-01-01,DL,1343,DTW,LAX,6.876254851158884
8549,2020-01-01,DL,2082,DTW,LAX,1.2937300279888106
8550,2020-01-01,DL,2561,DTW,LAX,3.177043813987311
8551,2020-01-01,DL,2726,DTW,LAX,0.6719482569670138
8552,2020-01-01,DL,2911,DTW,LAX,2.671076640566353
8730,2020-01-01,NK,323,MSP,LAX,1.5376567794489424
8731,2020-01-01,DL,491,MSP,LAX,3.6698688326126416
8732,2020-01-01,DL,1431,MSP,LAX,0.7341029177675221
8733,2020-01-01,DL,1679,MSP,LAX,4.925319388122354
8734,2020-01-01,DL,1947,MSP,LAX,3.7808112324202967
8735,2020-01-01,DL,2468,MSP,LAX,3.1279884657844526
8737,2020-01-01,AS,2651,LAS,LAX,2.730885663703524
8738,2020-01-01,NK,1719,LAS,LAX,7.947024314348761
8739,2020-01-01,DL,5739,LAS,LAX,2.2432553929655414
8740,2020-01-01,DL,3886,LAS,LAX,-1.119664445569923
8741,2020-01-01,UA,2218,LAS,LAX,4.464550719075113
8742,2020-01-01,UA,1861,LAS,LAX,1.6740940755345273
8743,2020-01-01,UA,1807,LAS,LAX,2.1213361572305156
8744,2020-01-01,AA,277,LAS,LAX,-0.6645827098255249
8745,2020-01-01,AA,1366,LAS,LAX,4.242607229832817
8746,2020-01-01,NK,671,LAS,LAX,2.671299014180796
8747,2020-01-01,DL,1174,LAS,LAX,5.981507469338397
8748,2020-01-01,DL,1352,LAS,LAX,3.2588185666423133
8749,2020-01-01,DL,1731,LAS,LAX,1.174730139807755
8750,2020-01-01,WN,3719,LAS,LAX,0.9961649065888186
8751,2020-01-01,WN,4208,LAS,LAX,2.9703725022794214
8752,2020-01-01,WN,4359,LAS,LAX,0.8547887925654892
8753,2020-01-01,WN,4544,LAS,LAX,1.6340013962108768
8754,2020-01-01,WN,4852,LAS,LAX,7.260455250087559
8755,2020-01-01,WN,5898,LAS,LAX,3.3206200961789687
8756,2020-01-01,WN,6147,LAS,LAX,3.88789354638852
8757,2020-01-01,WN,6723,LAS,LAX,5.941993270330781
8758,2020-01-01,AA,1741,LAS,LAX,1.2540596727999684
8759,2020-01-01,AA,1769,LAS,LAX,-0.32260311073762776
8760,2020-01-01,AA,1821,LAS,LAX,0.7054513612576548
8761,2020-01-01,F9,2165,LAS,LAX,0.2678212540603829
8762,2020-01-01,F9,2163,LAS,LAX,-1.6677696103978257
8763,2020-01-01,AS,471,LAS,LAX,0.8830014549031522
8764,2020-01-01,AS,473,LAS,LAX,4.461542260247761
8765,2020-01-01,AS,1493,LAS,LAX,1.3659893633975881
8766,2020-01-01,AA,2478,LAS,LAX,-0.1689205061797614
8767,2020-01-01,AA,504,LAS,LAX,-0.48316103142222944
8768,2020-01-01,AA,2249,LAS,LAX,1.4063489714884667
8769,2020-01-01,UA,584,LAS,LAX,0.3100469454697448
8772,2020-01-01,UA,2394,EWR,LAX,0.837712536542504
8773,2020-01-01,UA,2023,EWR,LAX,1.8263737885616584
8774,2020-01-01,UA,1871,EWR,LAX,0.6077227963067995
8775,2020-01-01,UA,1600,EWR,LAX,0.38297992422599464
8776,2020-01-01,AS,331,EWR,LAX,-0.8931026205203346
8777,2020-01-01,AS,343,EWR,LAX,0.7540824880932577
8778,2020-01-01,UA,751,EWR,LAX,0.8664100468779417
8779,2020-01-01,UA,703,EWR,LAX,3.9145135823844557
8780,2020-01-01,UA,628,EWR,LAX,5.546480599787069
8781,2020-01-01,UA,556,EWR,LAX,4.015077461293873
8782,2020-01-01,UA,377,EWR,LAX,4.867599857048814
8783,2020-01-01,UA,275,EWR,LAX,0.053501626538019605
